"[1B]P2[1B]P2[1B]P2[1B]P2: A chain of four melee attacks.
[1B]P3: Activates Toughness, which reduces damage taken
and makes you harder to flinch.",170,99,-1,-1
"[1B]P2[1B]P3 (hold to charge): Slam attack.
[1B]P2[1B]P2[1B]P3 (hold to charge): Full swing. Charging will
increase both damage and launch power.",171,99,-1,-1
"[1B]P2[1B]P2[1B]P2[1B]P3 (hold to charge): Summon Captain Kidd to
use an Electric skill.
[1B]P3 in midair: Execute a dive kick. Press [1B]P3 repeatedly
on hit for more kicks.",172,99,-1,-1
"Master the art of charge moves! In addition to using
Toughness to tank damage, you can also [1B]C2use [1B]P5 to
evade in the middle of charging[1B]R to avoid attacks.
Your [1B]C2gun attack can be charged[1B]R as well.",173,100,127,-1
"Captain Kidd learns many [1B]C2Electric[1B]R and [1B]C2Physical[1B]R skills. Use Electric attacks to inflict [1B]C2Shock[1B]R on your enemies, then switch to [1B]C2Physical[1B]R attacks to score [1B]C2Technical hits[1B]R.",174,100,128,-1
"[1B]C2The miraculously fast fighter![1B]R
Mona uses swift movement to unleash a flurry of
special attacks on his foes. He can [1B]C2transform into the
Morgana Car[1B]R with [1B]P3. See [1B]C2Tutorial[1B]R for more details.",175,46,119,-1
"[1B]P2[1B]P2[1B]P2[1B]P2[1B]P2: A chain of five sword attacks.
[1B]P3: Transform into the Morgana Car. It is also possible
to tackle enemies while driving.",176,102,-1,-1
"[1B]P2[1B]P3: A rising spin slash.
[1B]P2[1B]P2[1B]P3: A punch with high chance of Critical.
[1B]P2[1B]P2[1B]P2[1B]P3: Summon Zorro to use a Wind skill.",177,102,-1,-1
"[1B]P2[1B]P2[1B]P2[1B]P2[1B]P3 (hold to extend): An advancing vertical
spin attack. Hold [1B]P3 to extend the distance traveled.",178,102,-1,-1
"Master a diverse suite of actions! Mona is a versatile
fighter with spin attacks that pull enemies in and a
far-reaching punch attack. [1B]C2Switch between the air and
ground[1B]R to perform varied combos.",179,103,129,-1
Zorro learns many [1B]C2Wind[1B]R skills. These are especially effective at scoring [1B]C2Technical hits[1B]R against [1B]C2burning[1B]R enemies. Pair up with Joker or Panther to inflict large quantities of damage.,180,103,130,-1
"[1B]C2Can you handle the heat?[1B]R
Panther's specialty is using a whip, as well as a variety
of Fire attacks. She can also use [1B]C2Enchant to add Fire
affinity to her whip[1B]R. See [1B]C2Tutorial[1B]R for more details.",181,47,120,-1
"[1B]P2[1B]P2[1B]P2[1B]P2[1B]P2: A chain of five whip attacks.
[1B]P2[1B]P3: A scooping whip swing that launches enemies.
[1B]P2[1B]P2[1B]P3: Whip slam attack.",182,105,-1,-1
"[1B]P2[1B]P2[1B]P2[1B]P3: Summon Carmen to use a Fire skill.
[1B]P2[1B]P2[1B]P2[1B]P2[1B]P3: Twirl the whip, then ignite the ground
with a crack.",183,105,-1,-1
"[1B]P3: Activates Enchant, which temporarily applies Fire
affinity to the whip.
[1B]P3 during Enchant: Perform a chain of attacks followed
by a blazing Fire attack. Removes Enchant.",184,105,-1,-1
"Master the use of Enchant! In addition to the standard
[1B]P3, Enchant can also be activated using [1B]C2midair [1B]P3, as
well as [1B]P2[1B]P2[1B]P2[1B]P2[1B]P3[1B]R. It is important to understand
when to apply and remove Enchant.",185,106,131,-1
"Carmen's many [1B]C2Fire[1B]R skills can inflict [1B]C2Burn[1B]R on enemies, making them vulnerable to [1B]C2Technical hits[1B]R from [1B]C2Wind[1B]R skills. Burn your foes with [1B]C2Fire[1B]R skills, then use Baton Pass with Joker or Mona for high-damage combos.",186,106,130,-1
"[1B]C2Swift swordplay faster than the naked eye![1B]R
Fox's [1B]P3 unleashes [1B]C2a flurry of slashes[1B]R or protects himself
with [1B]C2counters[1B]R. Time your attacks well to deal heavy
damage. See [1B]C2Tutorial[1B]R for more details.",187,48,121,-1
"[1B]P2[1B]P2[1B]P2[1B]P2[1B]P2: A chain of five sword slashes.
[1B]P2[1B]P3 (press repeatedly): Launching attack.
[1B]P2[1B]P2[1B]P3 (press repeatedly): Multi-thrust.",188,108,-1,-1
"[1B]P2[1B]P2[1B]P2[1B]P3 (press repeatedly): After the flurry of slashes,
Goemon uses an Ice skill once sword is sheathed.
[1B]P2[1B]P2[1B]P2[1B]P2[1B]P3: After the counter period, unleash a
wide-sweeping attack.",189,108,-1,-1
"[1B]P3: Counter. Enter a stance with sword ready, then
counterattack if attacked. An enemy can be further
attacked repeatedly if successful.",190,108,-1,-1
"Aim for more hits after a successful counter! When
Fox [1B]C2flashes[1B]R during [1B]P3, after midair [1B]P3, or at the end
of [1B]P2[1B]P2[1B]P2[1B]P2[1B]P3, he [1B]C2can counter attacks[1B]R. If a counter is
triggered, repeatedly attack the enemy for more hits.",191,109,132,-1
"Goemon learns many [1B]C2Ice[1B]R and [1B]C2Physical[1B]R skills. Use Ice attacks to inflict [1B]C2Freeze[1B]R on your enemies, then switch to [1B]C2Physical[1B]R attacks to score [1B]C2Technical hits[1B]R.",192,109,133,-1
"[1B]C2Go full throttle with Burst![1B]R
Queen's [1B]P3 grants her [1B]C2Burst[1B]R, temporarily applying
[1B]C2Nuclear affinity[1B]R to melee, gun, and special attacks
when riding Johanna. See[1B]C2Tutorial[1B]R for more details.",193,49,122,-1
"[1B]P2[1B]P2[1B]P2[1B]P2[1B]P2[1B]P2: A chain of six melee attacks.
[1B]P2[1B]P3: A full-body uppercut.
[1B]P2[1B]P2[1B]P3: A front-wheelie slam.",194,111,-1,-1
"[1B]P2[1B]P2[1B]P2[1B]P3: Summon Johanna to use a Nuclear skill.
[1B]P2[1B]P2[1B]P2[1B]P2[1B]P3: Drive Johanna and run through enemies.
[1B]P2[1B]P2[1B]P2[1B]P2[1B]P2[1B]P3: An onslaught of punches.",195,111,-1,-1
"[1B]P3: Burst. Standard and special attacks with Johanna
will temporarily trigger Nuclear affinity explosions.",196,111,-1,-1
"Master the use of Burst! After activating [1B]C2Burst[1B]R with [1B]P3,
your attacks will trigger [1B]C2additional Nuclear damage[1B]R.
Be mindful of enemies that can resist or even Drain
your Nuclear attacks.",197,112,134,-1
"Johanna's [1B]C2Nuclear[1B]R skills can trigger [1B]C2Technical hits[1B]R on enemies that are [1B]C2burning[1B]R, [1B]C2frozen[1B]R, or [1B]C2shocked[1B]R. Team up with Joker, Skull, Panther, or Fox and synergize your attacks.",198,112,135,-1
"[1B]C2Elegantly holding down the fort![1B]R
Noir's [1B]P3 attacks can be [1B]C2extended by holding[1B]R [1B]P3.
Look for safe opportunities, then rack up the
damage. See [1B]C2Tutorial[1B]R for more details.",199,50,123,-1
"[1B]P2[1B]P2[1B]P2[1B]P2: A chain of four axe attacks.
[1B]P3 (hold to extend): Summon Milady for an
explosive crossfire.",200,114,-1,-1
"[1B]P2[1B]P3 (hold to extend): Downward slice.
[1B]P2[1B]P2[1B]P3 (hold to extend): Summon Milady to use a Psychokinesis skill.
[1B]P2[1B]P2[1B]P2[1B]P3 (hold to extend): Giant spin attack.",201,114,-1,-1
"Midair [1B]P3 (hold to extend): Vertical spin attack.
Hold [1B]P3 to link into the downward slice.",202,114,-1,-1
"Look for opportunities to hold the button! [1B]C2All attacks
can be extended by holding [1B]P3[1B]R. [1B]C2Psychokinesis
skills[1B]R and [1B]C2Gun special attacks[1B]R can also be [1B]C2extended[1B]R.
Capitalize on openings for big damage.",203,115,136,-1
"Milady's [1B]C2Psychokinesis[1B]R skills can trigger [1B]C2Technical hits[1B]R on enemies that are inflicted with [1B]C2Fear[1B]R, [1B]C2Rage[1B]R, [1B]C2Brainwash[1B]R, [1B]C2Dizzy[1B]R, or [1B]C2Sleep[1B]R. Milady also learns many [1B]C2Gun skills[1B]R. Make use of the tools available to you.",204,115,137,-1
"[1B]C2Perfect Catch and upgrade![1B]R
Press [1B]P2 or [1B]P3 as Sophie's yo-yos come back to perform
a [1B]C2Perfect Catch[1B]R, which will [1B]C2enhance her attacks[1B]R.
See [1B]C2Tutorial[1B]R for more details.",205,52,124,-1
"[1B]P2[1B]P2[1B]P2[1B]P2[1B]P2[1B]P2: A chain of six yo-yo attacks.
[1B]P2[1B]P3: Yo-yo spin trick.
[1B]P2[1B]P2[1B]P3: Double loop.",206,120,-1,-1
"[1B]P2[1B]P2[1B]P2[1B]P3: Summon Persona to use a Bless skill.
[1B]P2[1B]P2[1B]P2[1B]P2[1B]P3: Send out both yo-yos in a wide spin attack.
[1B]P2[1B]P2[1B]P2[1B]P2[1B]P2[1B]P3: Launch yo-yos down and ahead, then
summon Persona for additional attack.",207,120,-1,-1
"[1B]P3: Upgrade. Temporarily increase the power and range
of attacks. Perfect Catches will also trigger an upgrade.",208,120,-1,-1
"Master performing Perfect Catches! Watch for the
timing [1B]C2when your hands light up[1B]R, then [1B]C2press [1B]P2 or [1B]P3[1B]R
to perform a [1B]C2Perfect Catch[1B]R, which will [1B]C2immediately
raise your attack power[1B]R.",209,121,138,-1
"After successfully performing a Perfect Catch, the yo-yos will be temporarily [1B]C2upgraded[1B]R. While they are lit up, their attack power and range will be increased. This upgrade can be applied [1B]C2up to two times[1B]R.",210,121,139,-1
"Sophie acquires many [1B]C2Bless[1B]R skills and [1B]C2healing[1B]R abilities. As humanity's companion, she will serve the Phantom Thieves well in both an offensive and support role.",211,121,140,-1
"[1B]C2Find the balance between Fury and life drain![1B]R
[1B]P3 activates Wolf's [1B]C2Fury[1B]R. Though powerful, he will [1B]C2lose
HP[1B]R over time. When deactivated, his special attacks
allow him to [1B]C2recover HP[1B]R. See [1B]C2Tutorial[1B]R for more details.",212,53,125,-1
"[1B]P2[1B]P2[1B]P2[1B]P2: A chain of four sword attacks.
[1B]P3: Activates/deactivates Fury.",213,123,-1,-1
"[1B]P2[1B]P3 (hold to extend): Send out a shockwave.
Hold [1B]P3 to increase power.
[1B]P2[1B]P2[1B]P3 (hold to extend): Downward slam.
Hold [1B]P3 for more hits.",214,123,-1,-1
"[1B]P2[1B]P2[1B]P2[1B]P3 (press repeatedly): Spinning slash. Press the button repeatedly for more hits. After the attack, Valjean unleashes an Almighty skill as a finisher.",215,123,-1,-1
"Keep an eye on the damage from Fury! [1B]C2While Fury is
active[1B]R, your attacks will create [1B]C2shockwaves[1B]R and your
[1B]C2speed will increase[1B]R, but you will [1B]C2take damage[1B]R. Watch
your HP and recoup your losses.",216,124,141,-1
"Aiming your guns will deactivate Fury. Your [1B]C2gun attacks can drain HP as well[1B]R. In addition, aiming and [1B]C2holding [1B]P4[1B]R will unleash a barrage of bullets in all directions. Use different attacks to suit different situations.",217,124,142,-1
"Valjean learns many [1B]C2Almighty[1B]R and [1B]C2Gun[1B]R skills, as well as [1B]C2buffing[1B]R skills. His strength becomes more pronounced when he is in control of the battle. Show those kids how a real adult handles things.",218,124,143,-1
"When you fully deplete the down gauge of a [1B]C2powerful enemy[1B]R, it will trigger a [1B]C2special All-Out Attack[1B]R. This provides an opportunity to deal significant damage.",219,138,103,-1
"If you are already carrying the maximum number of Personas, and you obtain a Persona you have never held previously, the Persona will be [1B]C2automatically entered into the Inmate Registry[1B]R.",220,139,144,-1
Personas obtained in this manner will [1B]C2not require a fee on their first summoning from the registry[1B]R. Take advantage of this service when you have room to carry more Personas.,221,139,145,-1
"Each character has their own unique set of skills known as [1B]C2Master Arts[1B]R. By [1B]C2using that character[1B]R, they will gradually learn these abilities.",222,140,146,-1
"As a character learns Master Arts, their capabilities in battle will expand. Check each character's details under [1B]C2Stats[1B]R for more information.",223,140,147,-1
"On Merciless difficulty, you will be [1B]C2unable to select
""Retry battle""[1B]R after losing in battle.",224,142,-1,-1
"The only available options will be ""Return to start
of infiltration"" (or checkpoint), or ""Return to Title.""
Remember to approach battles with caution on
Merciless difficulty.",225,142,74,-1
"You can now use Analysis. [1B]C2Enemy information will be displayed[1B]R while summoning a Persona with [1B]P4, by using Third Eye with [1B]P8, or when Oracle performs a scan.",226,148,150,-1
"Analysis allows you to confirm a Shadow's [1B]C2weaknesses[1B]R and [1B]C2resistances[1B]R, as well as [1B]C2whether or not they have a chance of dropping a mask[1B]R, among other useful data.",227,148,151,-1
Some [1B]C2cooking recipes[1B]R can be sold in local shops. Don't miss the opportunity to buy them whenever you find them.,228,149,152,-1
"If you miss out on any recipes, [1B]C2it is still possible to buy them from Sophia's online shop[1B]R. However, be aware that obtaining them this way will be much more expensive.",229,149,161,-1
"During Persona fusion, there is a rare chance of fusing [1B]C2a different Persona than the one that was expected[1B]R.",230,150,-1,-1
"Personas born from fusion accidents are [1B]C2more likely to receive stat bonuses[1B]R, so they may start out fairly strong.",231,150,-1,-1
Some requests can be added by speaking to [1B]C2your teammates in the Phantom Thieves[1B]R. Try talking to your friends if you run into them while exploring a city.,232,151,-1,-1
"When Oracle takes damage, she can be healed with [1B]C2Persona skills or recovery items[1B]R. Keep an eye on her HP to ensure it doesn't get too low.",233,152,56,-1
"Personas born from fusion may receive [1B]C2stat bonuses[1B]R. These Personas will be [1B]C2stronger than the ones you can pick up from battles[1B]R, so make use of fusion as much as possible.",234,154,-1,-1
"A Persona is more likely to receive stat bonuses when you fuse [1B]C2a Persona that has been repeatedly used in fusion[1B]R. The [1B]C2more fusions it has been through[1B]R, the higher the chance for stat bonuses.",235,154,-1,-1
"The [1B]C2Inmate Registry[1B]R keeps track of Personas that
have been repeatedly used in fusion, so you can
easily summon them back to fuse strong Personas
with stat bonuses.",236,154,-1,-1
[1B]C2Personas whose stats have been boosted via spending Persona Points[1B]R will also be more likely to grant stat bonuses when they are used in fusion. This is another method to fuse powerful Personas with stronger stats.,237,155,-1,-1
"The difficulty level of battles can be changed on the title screen, or by navigating to [1B]C2Config[1B]R, which is found under [1B]C2System[1B]R in the command menu. [1B]C2The difficulty level can be changed at any time[1B]R.",238,156,-1,-1
"Easy: Allows you to comfortably enjoy battles.
Normal: Allows you to enjoy a moderate challenge.
Hard: For advanced players who are familiar with action games.",239,156,-1,-1
"You can return to the real world from either the [1B]C2Jail entrance[1B]R, or through a [1B]C2checkpoint[1B]R. Returning to the real world will [1B]C2restore all HP and SP[1B]R, and resets the security level back to 0%.",240,157,163,-1
"There are [1B]C2no downsides[1B]R to leaving the Jail. If you are exhausted from battling, or the security level is too high, retreating is a very viable option.",241,157,-1,-1
"Certain enemies will emit a bluish-white light. These foes are known as [1B]C2Dire Shadows[1B]R, and are [1B]C2much more powerful[1B]R than average enemies. Only challenge these behemoths if you are confident in your fighting skills.",242,158,162,-1
[1B]Z,243,-1,-1,-1
[1B]Z,244,-1,-1,-1
[1B]Z,245,-1,-1,-1
[1B]Z,246,-1,-1,-1
[1B]Z,247,-1,-1,-1
[1B]Z,248,-1,-1,-1
[1B]Z,249,-1,-1,-1
[1B]Z,250,-1,-1,-1
[1B]Z,251,-1,-1,-1
[1B]Z,252,-1,-1,-1
[1B]Z,253,-1,-1,-1
[1B]Z,254,-1,-1,-1
[1B]Z,255,-1,-1,-1
